Date,Time,Longitude,Latitude,Altitude,Satellites
2.7.2016,22:01:05,-90.269821,45.733108,1470,6
2.7.2016,22:01:06,-90.269821,45.733108,1470,6
2.7.2016,22:01:07,-90.269821,45.733108,1470,6
2.7.2016,22:01:08,-90.269821,45.733108,1470,6
2.7.2016,22:01:09,-90.269821,45.733108,1470,6
2.7.2016,22:01:10,-90.269821,45.733108,1470,7
2.7.2016,22:01:11,-90.269821,45.733108,1470,6
2.7.2016,22:01:12,-90.269821,45.733108,1470,7
2.7.2016,22:01:13,-90.269821,45.733108,1470,6
2.7.2016,22:01:14,-90.269821,45.733108,1471,6
2.7.2016,22:01:15,-90.269821,45.733108,1471,6
2.7.2016,22:01:16,-90.269821,45.733108,1471,7
2.7.2016,22:01:17,-90.269821,45.733108,1471,7
2.7.2016,22:01:18,-90.269821,45.733108,1471,6
2.7.2016,22:01:19,-90.269821,45.733108,1471,7
2.7.2016,22:01:20,-90.269821,45.733108,1471,7
2.7.2016,22:01:21,-90.269821,45.733108,1471,7
2.7.2016,22:01:22,-90.269821,45.733108,1471,7
2.7.2016,22:01:23,-90.269821,45.733108,1471,7
2.7.2016,22:01:24,-90.269821,45.733108,1471,7
2.7.2016,22:01:25,-90.269821,45.7331,1471,7
2.7.2016,22:01:26,-90.269813,45.733097,1471,7
2.7.2016,22:01:27,-90.269813,45.733089,1471,7
2.7.2016,22:01:28,-90.26979,45.733081,1473,7
2.7.2016,22:01:29,-90.26976,45.733074,1474,7
2.7.2016,22:01:30,-90.269721,45.73307,1474,7
2.7.2016,22:01:31,-90.269683,45.733062,1475,7
2.7.2016,22:01:32,-90.269638,45.733051,1476,7
2.7.2016,22:01:33,-90.269577,45.733047,1476,7
2.7.2016,22:01:34,-90.269515,45.733039,1477,7
2.7.2016,22:01:35,-90.269462,45.733039,1478,7
2.7.2016,22:01:36,-90.269409,45.733036,1478,7
2.7.2016,22:01:37,-90.269371,45.733032,1478,7
2.7.2016,22:01:38,-90.269348,45.733032,1479,7
2.7.2016,22:01:39,-90.26934,45.733032,1481,7
2.7.2016,22:01:40,-90.269348,45.733036,1483,7
2.7.2016,22:01:41,-90.269348,45.733039,1484,7
2.7.2016,22:01:42,-90.269348,45.733043,1485,7
2.7.2016,22:01:43,-90.269355,45.733043,1485,7
2.7.2016,22:01:44,-90.269355,45.733043,1486,7
2.7.2016,22:01:45,-90.26934,45.733039,1486,7
2.7.2016,22:01:46,-90.269309,45.733036,1486,7
2.7.2016,22:01:47,-90.269271,45.733032,1487,7
2.7.2016,22:01:48,-90.26921,45.733043,1488,7
2.7.2016,22:01:49,-90.269157,45.733047,1489,7
2.7.2016,22:01:50,-90.269104,45.733062,1489,7
2.7.2016,22:01:51,-90.269058,45.733081,1490,7
2.7.2016,22:01:52,-90.269027,45.7331,1491,7
2.7.2016,22:01:53,-90.269004,45.733131,1492,7
2.7.2016,22:01:54,-90.268989,45.733169,1493,7
2.7.2016,22:01:55,-90.269004,45.733238,1494,7
2.7.2016,22:01:56,-90.269012,45.733322,1496,7
2.7.2016,22:01:57,-90.269027,45.733406,1497,7
2.7.2016,22:01:58,-90.269058,45.733512,1499,7
2.7.2016,22:01:59,-90.269088,45.733627,1500,7
2.7.2016,22:02:00,-90.269111,45.733753,1502,7
2.7.2016,22:02:01,-90.269149,45.733879,1507,7
2.7.2016,22:02:02,-90.269187,45.733997,1511,7
2.7.2016,22:02:03,-90.269218,45.734111,1514,6
2.7.2016,22:02:04,-90.269256,45.734226,1518,7
2.7.2016,22:02:05,-90.269287,45.734344,1523,7
2.7.2016,22:02:06,-90.269332,45.734466,1527,7
2.7.2016,22:02:07,-90.269378,45.734592,1528,7
2.7.2016,22:02:08,-90.269424,45.734718,1530,7
2.7.2016,22:02:09,-90.269462,45.734836,1531,7
2.7.2016,22:02:10,-90.269493,45.734951,1532,7
2.7.2016,22:02:11,-90.269531,45.735054,1533,7
2.7.2016,22:02:12,-90.269561,45.735153,1533,7
2.7.2016,22:02:13,-90.269599,45.735252,1536,7
2.7.2016,22:02:14,-90.269645,45.735351,1537,7
2.7.2016,22:02:15,-90.269691,45.73545,1539,7
2.7.2016,22:02:16,-90.269737,45.735549,1540,7
2.7.2016,22:02:17,-90.269783,45.735652,1542,7
2.7.2016,22:02:18,-90.269828,45.735755,1543,7
2.7.2016,22:02:19,-90.269874,45.735862,1541,7
2.7.2016,22:02:20,-90.269912,45.735969,1539,7
2.7.2016,22:02:21,-90.269966,45.736072,1539,7
2.7.2016,22:02:22,-90.270011,45.736179,1540,7
2.7.2016,22:02:23,-90.270065,45.736286,1540,7
2.7.2016,22:02:24,-90.270103,45.736392,1542,7
2.7.2016,22:02:25,-90.270133,45.736503,1543,7
2.7.2016,22:02:26,-90.270164,45.736614,1544,7
2.7.2016,22:02:27,-90.270195,45.736724,1545,7
2.7.2016,22:02:28,-90.27021,45.736831,1547,7
2.7.2016,22:02:29,-90.270217,45.736934,1550,7
2.7.2016,22:02:30,-90.270225,45.737041,1550,7
2.7.2016,22:02:31,-90.270225,45.737155,1551,7
2.7.2016,22:02:32,-90.270225,45.737266,1552,7
2.7.2016,22:02:33,-90.270225,45.737377,1551,7
2.7.2016,22:02:34,-90.27024,45.737487,1550,7
2.7.2016,22:02:35,-90.270263,45.737598,1549,7
2.7.2016,22:02:36,-90.270278,45.737716,1549,7
2.7.2016,22:02:37,-90.270301,45.737834,1548,7
2.7.2016,22:02:38,-90.270317,45.737957,1548,7
2.7.2016,22:02:39,-90.270339,45.738079,1548,7
2.7.2016,22:02:40,-90.270355,45.738197,1546,7
2.7.2016,22:02:41,-90.270378,45.738327,1543,7
2.7.2016,22:02:42,-90.270393,45.73846,1539,7
2.7.2016,22:02:43,-90.270416,45.738594,1538,7
2.7.2016,22:02:44,-90.270446,45.738731,1535,7
2.7.2016,22:02:45,-90.270484,45.738887,1535,7
2.7.2016,22:02:46,-90.270538,45.739048,1538,7
2.7.2016,22:02:47,-90.270591,45.739215,1547,7
2.7.2016,22:02:48,-90.270652,45.739379,1554,7
2.7.2016,22:02:49,-90.270706,45.739532,1560,7
2.7.2016,22:02:50,-90.270751,45.739677,1564,7
2.7.2016,22:02:51,-90.270797,45.739814,1569,7
2.7.2016,22:02:52,-90.270835,45.739948,1571,7
2.7.2016,22:02:53,-90.270866,45.740081,1577,7
2.7.2016,22:02:54,-90.270889,45.740211,1581,7
2.7.2016,22:02:55,-90.270896,45.740348,1581,7
2.7.2016,22:02:56,-90.270889,45.740489,1580,7
2.7.2016,22:02:57,-90.270881,45.740642,1580,7
2.7.2016,22:02:58,-90.270881,45.740798,1581,7
2.7.2016,22:02:59,-90.270881,45.740966,1581,7
2.7.2016,22:03:00,-90.270874,45.741138,1581,7
2.7.2016,22:03:01,-90.270874,45.741321,1580,7
2.7.2016,22:03:02,-90.270866,45.741508,1581,7
2.7.2016,22:03:03,-90.270866,45.741691,1584,7
2.7.2016,22:03:04,-90.270858,45.741874,1587,7
2.7.2016,22:03:05,-90.270843,45.742046,1589,7
2.7.2016,22:03:06,-90.270828,45.742206,1589,7
2.7.2016,22:03:07,-90.270797,45.742374,1588,7
2.7.2016,22:03:08,-90.270774,45.742534,1586,7
2.7.2016,22:03:09,-90.270744,45.742687,1583,7
2.7.2016,22:03:10,-90.270713,45.742839,1582,7
2.7.2016,22:03:11,-90.270683,45.743,1582,7
2.7.2016,22:03:12,-90.270652,45.743171,1581,7
2.7.2016,22:03:13,-90.270622,45.743343,1581,7
2.7.2016,22:03:14,-90.270599,45.743515,1582,7
2.7.2016,22:03:15,-90.270576,45.743682,1580,7
2.7.2016,22:03:16,-90.270553,45.74385,1580,7
2.7.2016,22:03:17,-90.270523,45.744029,1579,7
2.7.2016,22:03:18,-90.270492,45.744224,1580,7
2.7.2016,22:03:19,-90.270462,45.744422,1583,7
2.7.2016,22:03:20,-90.270431,45.744628,1582,7
2.7.2016,22:03:21,-90.270393,45.744842,1581,7
2.7.2016,22:03:22,-90.270339,45.745071,1579,7
2.7.2016,22:03:23,-90.270294,45.745315,1579,7
2.7.2016,22:03:24,-90.270256,45.745571,1579,7
2.7.2016,22:03:25,-90.270217,45.745815,1579,7
2.7.2016,22:03:26,-90.270172,45.74604,1579,7
2.7.2016,22:03:27,-90.270133,45.746257,1579,7
2.7.2016,22:03:28,-90.270088,45.746459,1577,7
2.7.2016,22:03:29,-90.27005,45.746662,1576,7
2.7.2016,22:03:30,-90.270004,45.746864,1575,7
2.7.2016,22:03:31,-90.269958,45.747066,1574,7
2.7.2016,22:03:32,-90.26992,45.747268,1576,7
2.7.2016,22:03:33,-90.269882,45.747478,1576,7
2.7.2016,22:03:34,-90.269844,45.74768,1576,7
2.7.2016,22:03:35,-90.269813,45.747871,1576,7
2.7.2016,22:03:36,-90.269775,45.748043,1576,7
2.7.2016,22:03:37,-90.269752,45.748203,1576,7
2.7.2016,22:03:38,-90.269721,45.748348,1575,7
2.7.2016,22:03:39,-90.269699,45.748477,1575,7
2.7.2016,22:03:40,-90.269676,45.7486,1575,7
2.7.2016,22:03:41,-90.269653,45.748706,1575,7
2.7.2016,22:03:42,-90.26963,45.748813,1575,7
2.7.2016,22:03:43,-90.269615,45.748912,1576,7
2.7.2016,22:03:44,-90.269599,45.748996,1575,7
2.7.2016,22:03:45,-90.269584,45.749076,1576,7
2.7.2016,22:03:46,-90.269569,45.749137,1576,7
2.7.2016,22:03:47,-90.269554,45.749179,1577,7
2.7.2016,22:03:48,-90.269561,45.749206,1574,7
2.7.2016,22:03:49,-90.269577,45.749225,1571,7
2.7.2016,22:03:50,-90.269615,45.749244,1570,7
2.7.2016,22:03:51,-90.26966,45.749256,1570,7
2.7.2016,22:03:52,-90.269721,45.749259,1568,7
2.7.2016,22:03:53,-90.269798,45.749248,1565,7
2.7.2016,22:03:54,-90.269889,45.749233,1563,7
2.7.2016,22:03:55,-90.269996,45.749221,1562,7
2.7.2016,22:03:56,-90.270118,45.749206,1560,7
2.7.2016,22:03:57,-90.270248,45.749195,1560,7
2.7.2016,22:03:58,-90.27037,45.749179,1560,7
2.7.2016,22:03:59,-90.270484,45.749168,1560,7
2.7.2016,22:04:00,-90.270606,45.749149,1558,7
2.7.2016,22:04:01,-90.270706,45.749126,1556,7
2.7.2016,22:04:02,-90.270805,45.749111,1556,7
2.7.2016,22:04:03,-90.270912,45.749103,1554,7
2.7.2016,22:04:04,-90.271026,45.749099,1552,7
2.7.2016,22:04:05,-90.271148,45.749088,1550,7
2.7.2016,22:04:06,-90.271278,45.749073,1548,7
2.7.2016,22:04:07,-90.271408,45.749061,1546,7
2.7.2016,22:04:08,-90.271545,45.749053,1546,7
2.7.2016,22:04:09,-90.271682,45.74905,1546,7
2.7.2016,22:04:10,-90.271827,45.749046,1546,7
2.7.2016,22:04:11,-90.271957,45.749042,1546,7
2.7.2016,22:04:12,-90.272087,45.749038,1545,7
2.7.2016,22:04:13,-90.272201,45.749031,1544,7
2.7.2016,22:04:14,-90.272323,45.749023,1542,7
2.7.2016,22:04:15,-90.27246,45.749008,1539,7
2.7.2016,22:04:16,-90.272605,45.748989,1535,7
2.7.2016,22:04:17,-90.272758,45.748966,1531,7
2.7.2016,22:04:18,-90.272903,45.748935,1528,7
2.7.2016,22:04:19,-90.27304,45.748905,1525,7
2.7.2016,22:04:20,-90.27317,45.748882,1524,7
2.7.2016,22:04:21,-90.273315,45.748867,1523,7
2.7.2016,22:04:22,-90.273475,45.748851,1523,7
2.7.2016,22:04:23,-90.273635,45.748825,1521,7
2.7.2016,22:04:24,-90.273811,45.748798,1521,7
2.7.2016,22:04:25,-90.273986,45.748767,1520,7
2.7.2016,22:04:26,-90.274154,45.748733,1518,7
2.7.2016,22:04:27,-90.274322,45.748699,1515,7
2.7.2016,22:04:28,-90.27449,45.748664,1514,7
2.7.2016,22:04:29,-90.274658,45.748634,1514,7
2.7.2016,22:04:30,-90.274818,45.748603,1514,7
2.7.2016,22:04:31,-90.274978,45.748573,1513,7
2.7.2016,22:04:32,-90.275138,45.748542,1513,7
2.7.2016,22:04:33,-90.275299,45.748519,1514,7
2.7.2016,22:04:34,-90.275459,45.748497,1513,7
2.7.2016,22:04:35,-90.275619,45.748481,1513,7
2.7.2016,22:04:36,-90.275787,45.748466,1513,7
2.7.2016,22:04:37,-90.275955,45.748451,1511,7
2.7.2016,22:04:38,-90.276123,45.748439,1510,7
2.7.2016,22:04:39,-90.276298,45.748439,1509,7
2.7.2016,22:04:40,-90.276473,45.748443,1508,7
2.7.2016,22:04:41,-90.276664,45.748455,1508,7
2.7.2016,22:04:42,-90.276855,45.748466,1509,7
2.7.2016,22:04:43,-90.277046,45.748481,1510,7
2.7.2016,22:04:44,-90.277236,45.748497,1511,7
2.7.2016,22:04:45,-90.27742,45.748516,1511,7
2.7.2016,22:04:46,-90.27761,45.748531,1512,7
2.7.2016,22:04:47,-90.277786,45.748546,1512,7
2.7.2016,22:04:48,-90.277961,45.748554,1514,7
2.7.2016,22:04:49,-90.278129,45.748561,1515,7
2.7.2016,22:04:50,-90.278297,45.748565,1516,7
2.7.2016,22:04:51,-90.278465,45.748569,1518,7
2.7.2016,22:04:52,-90.278625,45.748573,1520,7
2.7.2016,22:04:53,-90.278793,45.74858,1522,7
2.7.2016,22:04:54,-90.278953,45.748584,1523,7
2.7.2016,22:04:55,-90.279121,45.748588,1524,7
2.7.2016,22:04:56,-90.279289,45.748596,1526,7
2.7.2016,22:04:57,-90.279457,45.7486,1527,7
2.7.2016,22:04:58,-90.279624,45.748607,1530,7
2.7.2016,22:04:59,-90.279792,45.748611,1531,7
2.7.2016,22:05:00,-90.27996,45.748615,1532,7
2.7.2016,22:05:01,-90.280128,45.748619,1533,7
2.7.2016,22:05:02,-90.280296,45.748622,1534,7
2.7.2016,22:05:03,-90.280464,45.748626,1535,7
2.7.2016,22:05:04,-90.280639,45.74863,1535,7
2.7.2016,22:05:05,-90.280815,45.748638,1535,7
2.7.2016,22:05:06,-90.280998,45.748641,1535,7
2.7.2016,22:05:07,-90.281173,45.748649,1536,7
2.7.2016,22:05:08,-90.281341,45.748657,1537,7
2.7.2016,22:05:09,-90.281509,45.748664,1537,7
2.7.2016,22:05:10,-90.281684,45.748672,1537,7
2.7.2016,22:05:11,-90.28186,45.748676,1537,7
2.7.2016,22:05:12,-90.282028,45.74868,1538,7
2.7.2016,22:05:13,-90.282203,45.748687,1537,7
2.7.2016,22:05:14,-90.282379,45.748691,1537,7
2.7.2016,22:05:15,-90.282546,45.748695,1537,7
2.7.2016,22:05:16,-90.282707,45.748703,1537,7
2.7.2016,22:05:17,-90.282867,45.74871,1539,7
2.7.2016,22:05:18,-90.283027,45.748718,1540,7
2.7.2016,22:05:19,-90.28318,45.748722,1542,7
2.7.2016,22:05:20,-90.28334,45.748729,1542,7
2.7.2016,22:05:21,-90.283485,45.748733,1543,7
2.7.2016,22:05:22,-90.283638,45.748737,1544,7
2.7.2016,22:05:23,-90.283782,45.748733,1544,7
2.7.2016,22:05:24,-90.283927,45.748729,1544,7
2.7.2016,22:05:25,-90.28408,45.748718,1544,7
2.7.2016,22:05:26,-90.284233,45.748695,1545,7
2.7.2016,22:05:27,-90.284385,45.748664,1547,7
2.7.2016,22:05:28,-90.284538,45.748622,1547,7
2.7.2016,22:05:29,-90.284683,45.748577,1545,7
2.7.2016,22:05:30,-90.284843,45.748523,1542,7
2.7.2016,22:05:31,-90.284996,45.748462,1539,7
2.7.2016,22:05:32,-90.285148,45.748397,1534,7
2.7.2016,22:05:33,-90.285308,45.748329,1532,7
2.7.2016,22:05:34,-90.285461,45.748264,1531,7
2.7.2016,22:05:35,-90.285614,45.748199,1530,7
2.7.2016,22:05:36,-90.285758,45.748138,1530,7
2.7.2016,22:05:37,-90.285903,45.748081,1529,7
2.7.2016,22:05:38,-90.286041,45.748023,1529,7
2.7.2016,22:05:39,-90.286186,45.747966,1531,7
2.7.2016,22:05:40,-90.286338,45.747909,1532,7
2.7.2016,22:05:41,-90.286483,45.747859,1535,7
2.7.2016,22:05:42,-90.286628,45.747814,1539,7
2.7.2016,22:05:43,-90.286781,45.747776,1540,7
2.7.2016,22:05:44,-90.286933,45.747737,1542,7
2.7.2016,22:05:45,-90.287086,45.747711,1544,7
2.7.2016,22:05:46,-90.287246,45.747688,1545,7
2.7.2016,22:05:47,-90.287406,45.747669,1546,7
2.7.2016,22:05:48,-90.287567,45.747653,1548,7
2.7.2016,22:05:49,-90.287734,45.747646,1549,7
2.7.2016,22:05:50,-90.287895,45.747634,1549,7
2.7.2016,22:05:51,-90.28804,45.747623,1550,7
2.7.2016,22:05:52,-90.288177,45.747611,1550,7
2.7.2016,22:05:53,-90.288299,45.747604,1550,7
2.7.2016,22:05:54,-90.288406,45.747596,1550,7
2.7.2016,22:05:55,-90.288497,45.747596,1550,7
2.7.2016,22:05:56,-90.288574,45.747592,1550,7
2.7.2016,22:05:57,-90.28865,45.747577,1548,7
2.7.2016,22:05:58,-90.288696,45.747558,1547,7
2.7.2016,22:05:59,-90.288734,45.747531,1545,7
2.7.2016,22:06:00,-90.288749,45.747505,1544,7
2.7.2016,22:06:01,-90.288742,45.747474,1541,7
2.7.2016,22:06:02,-90.288742,45.747436,1537,7
2.7.2016,22:06:03,-90.288734,45.74739,1535,7
2.7.2016,22:06:04,-90.288726,45.747348,1535,7
2.7.2016,22:06:05,-90.288719,45.747303,1535,7
2.7.2016,22:06:06,-90.288719,45.747253,1534,7
2.7.2016,22:06:07,-90.288726,45.747192,1533,7
2.7.2016,22:06:08,-90.288734,45.747116,1534,7
2.7.2016,22:06:09,-90.288742,45.747016,1535,7
2.7.2016,22:06:10,-90.288749,45.746902,1535,7
2.7.2016,22:06:11,-90.288757,45.74678,1536,7
2.7.2016,22:06:12,-90.288757,45.746654,1536,7
2.7.2016,22:06:13,-90.288749,45.746528,1538,7
2.7.2016,22:06:14,-90.288749,45.746395,1540,7
2.7.2016,22:06:15,-90.288757,45.746253,1541,7
2.7.2016,22:06:16,-90.288757,45.746097,1541,7
2.7.2016,22:06:17,-90.288757,45.745933,1543,6
2.7.2016,22:06:18,-90.288749,45.745754,1546,7
2.7.2016,22:06:19,-90.288742,45.745567,1547,7
2.7.2016,22:06:20,-90.288734,45.74538,1549,7
2.7.2016,22:06:21,-90.288726,45.745193,1547,7
2.7.2016,22:06:22,-90.288726,45.745014,1544,7
2.7.2016,22:06:23,-90.288726,45.744838,1539,7
2.7.2016,22:06:24,-90.288726,45.744663,1533,7
2.7.2016,22:06:25,-90.288726,45.744483,1526,7
2.7.2016,22:06:26,-90.288726,45.744308,1518,7
2.7.2016,22:06:27,-90.288726,45.744132,1512,7
2.7.2016,22:06:28,-90.288726,45.743961,1505,7
2.7.2016,22:06:29,-90.288726,45.743785,1499,7
2.7.2016,22:06:30,-90.288711,45.743625,1497,7
2.7.2016,22:06:31,-90.288711,45.743473,1499,7
2.7.2016,22:06:32,-90.288711,45.743328,1502,7
2.7.2016,22:06:33,-90.288719,45.743186,1506,7
2.7.2016,22:06:34,-90.288719,45.743053,1508,7
2.7.2016,22:06:35,-90.288719,45.742931,1510,7
2.7.2016,22:06:36,-90.288703,45.74282,1511,7
2.7.2016,22:06:37,-90.288681,45.742717,1513,7
2.7.2016,22:06:38,-90.28865,45.742622,1514,7
2.7.2016,22:06:39,-90.288604,45.742527,1516,6
2.7.2016,22:06:40,-90.288551,45.742435,1518,7
2.7.2016,22:06:41,-90.28849,45.742351,1518,7
2.7.2016,22:06:42,-90.288429,45.742271,1518,7
2.7.2016,22:06:43,-90.288368,45.742195,1520,7
2.7.2016,22:06:44,-90.288307,45.742118,1521,6
2.7.2016,22:06:45,-90.288215,45.742053,1522,7
2.7.2016,22:06:46,-90.288177,45.741928,1525,7
2.7.2016,22:06:47,-90.288124,45.741855,1523,7
2.7.2016,22:06:48,-90.288078,45.741794,1523,7
2.7.2016,22:06:49,-90.288032,45.741729,1523,7
2.7.2016,22:06:50,-90.287994,45.741664,1523,7
2.7.2016,22:06:51,-90.287971,45.741611,1523,7
2.7.2016,22:06:52,-90.287971,45.741558,1525,7
2.7.2016,22:06:53,-90.287956,45.741512,1525,7
2.7.2016,22:06:54,-90.287948,45.741462,1524,7
2.7.2016,22:06:55,-90.287956,45.741409,1521,7
2.7.2016,22:06:56,-90.287971,45.741344,1517,7
2.7.2016,22:06:57,-90.287994,45.741279,1515,7
2.7.2016,22:06:58,-90.288024,45.741203,1514,7
2.7.2016,22:06:59,-90.28807,45.74113,1513,7
2.7.2016,22:07:00,-90.288131,45.74105,1513,7
2.7.2016,22:07:01,-90.2882,45.740974,1512,7
2.7.2016,22:07:02,-90.288284,45.740901,1511,7
2.7.2016,22:07:03,-90.28836,45.740821,1510,7
2.7.2016,22:07:04,-90.288444,45.740741,1508,7
2.7.2016,22:07:05,-90.28852,45.740661,1507,7
2.7.2016,22:07:06,-90.288597,45.740581,1507,7
2.7.2016,22:07:07,-90.288665,45.740501,1508,7
2.7.2016,22:07:08,-90.288711,45.740409,1509,7
2.7.2016,22:07:09,-90.288742,45.74031,1508,7
2.7.2016,22:07:10,-90.288764,45.740211,1507,7
2.7.2016,22:07:11,-90.288764,45.740116,1507,7
2.7.2016,22:07:12,-90.288764,45.740013,1506,7
2.7.2016,22:07:13,-90.288749,45.739906,1507,7
2.7.2016,22:07:14,-90.288742,45.739788,1507,7
2.7.2016,22:07:15,-90.288726,45.739662,1508,7
2.7.2016,22:07:16,-90.288711,45.739536,1510,7
2.7.2016,22:07:17,-90.288703,45.739406,1510,7
2.7.2016,22:07:18,-90.288696,45.739276,1509,6
2.7.2016,22:07:19,-90.288688,45.739143,1508,7
2.7.2016,22:07:20,-90.288688,45.739009,1509,7
2.7.2016,22:07:21,-90.288681,45.738876,1510,7
2.7.2016,22:07:22,-90.288673,45.738739,1510,7
2.7.2016,22:07:23,-90.288673,45.738601,1510,7
2.7.2016,22:07:24,-90.288665,45.738468,1510,7
2.7.2016,22:07:25,-90.288665,45.738357,1510,7
2.7.2016,22:07:26,-90.288673,45.738269,1510,7
2.7.2016,22:07:27,-90.288673,45.738197,1510,7
2.7.2016,22:07:28,-90.288673,45.738151,1512,7
2.7.2016,22:07:29,-90.288673,45.738105,1514,7
2.7.2016,22:07:30,-90.288681,45.738071,1514,7
2.7.2016,22:07:31,-90.288681,45.73804,1512,7
2.7.2016,22:07:32,-90.288673,45.738021,1511,7
2.7.2016,22:07:33,-90.288673,45.738014,1511,7
2.7.2016,22:07:34,-90.288673,45.738018,1511,7
2.7.2016,22:07:35,-90.288665,45.738014,1513,7
2.7.2016,22:07:36,-90.288642,45.738006,1513,7
2.7.2016,22:07:37,-90.288612,45.737998,1511,6
2.7.2016,22:07:38,-90.288551,45.737979,1513,7
2.7.2016,22:07:39,-90.288475,45.737964,1513,7
2.7.2016,22:07:40,-90.288391,45.737949,1516,7
2.7.2016,22:07:41,-90.288307,45.737934,1518,7
2.7.2016,22:07:42,-90.288223,45.737922,1521,7
2.7.2016,22:07:43,-90.288139,45.737903,1524,7
2.7.2016,22:07:44,-90.288063,45.737876,1525,7
2.7.2016,22:07:45,-90.287994,45.737846,1526,7
2.7.2016,22:07:46,-90.287948,45.737804,1527,7
2.7.2016,22:07:47,-90.287902,45.737751,1528,6
2.7.2016,22:07:48,-90.287879,45.737686,1531,7
2.7.2016,22:07:49,-90.287864,45.737602,1531,7
2.7.2016,22:07:50,-90.287841,45.737506,1534,7
2.7.2016,22:07:51,-90.287826,45.737411,1535,7
2.7.2016,22:07:52,-90.287803,45.737316,1536,7
2.7.2016,22:07:53,-90.287788,45.737228,1537,7
2.7.2016,22:07:54,-90.287796,45.737148,1537,7
2.7.2016,22:07:55,-90.287818,45.737071,1537,7
2.7.2016,22:07:56,-90.287857,45.737003,1536,7
2.7.2016,22:07:57,-90.287902,45.73693,1535,7
2.7.2016,22:07:58,-90.28794,45.736858,1535,7
2.7.2016,22:07:59,-90.287963,45.73677,1533,7
2.7.2016,22:08:00,-90.287994,45.736679,1531,7
2.7.2016,22:08:01,-90.288017,45.736595,1530,7
2.7.2016,22:08:02,-90.28804,45.736515,1530,7
2.7.2016,22:08:03,-90.288055,45.73645,1530,7
2.7.2016,22:08:04,-90.288063,45.7364,1529,7
2.7.2016,22:08:05,-90.28807,45.736366,1527,7
2.7.2016,22:08:06,-90.288078,45.736351,1526,7
2.7.2016,22:08:07,-90.288078,45.736343,1526,7
2.7.2016,22:08:08,-90.288078,45.736343,1527,7
2.7.2016,22:08:09,-90.288085,45.736347,1528,7
2.7.2016,22:08:10,-90.288093,45.736347,1528,7
2.7.2016,22:08:11,-90.288093,45.736351,1528,7
2.7.2016,22:08:12,-90.288093,45.736354,1528,7
2.7.2016,22:08:13,-90.288093,45.736354,1528,7
2.7.2016,22:08:14,-90.288093,45.736354,1528,7
2.7.2016,22:08:15,-90.288101,45.736347,1528,7
2.7.2016,22:08:16,-90.288116,45.736312,1530,7
2.7.2016,22:08:17,-90.288154,45.736255,1530,7
2.7.2016,22:08:18,-90.288208,45.736183,1529,7
2.7.2016,22:08:19,-90.288253,45.736106,1528,7
2.7.2016,22:08:20,-90.288291,45.736026,1528,7
2.7.2016,22:08:21,-90.288299,45.735935,1528,7
2.7.2016,22:08:22,-90.288299,45.735843,1528,7
2.7.2016,22:08:23,-90.288307,45.735752,1529,7
2.7.2016,22:08:24,-90.288299,45.735664,1530,7
2.7.2016,22:08:25,-90.288299,45.735588,1530,7
2.7.2016,22:08:26,-90.288307,45.735523,1529,7
2.7.2016,22:08:27,-90.288314,45.735481,1528,7
2.7.2016,22:08:28,-90.288322,45.735454,1530,7
2.7.2016,22:08:29,-90.288322,45.735443,1530,7
2.7.2016,22:08:30,-90.288307,45.735416,1530,7
2.7.2016,22:08:31,-90.288299,45.735389,1530,7
2.7.2016,22:08:32,-90.288299,45.735343,1530,7
2.7.2016,22:08:33,-90.288291,45.735279,1530,7
2.7.2016,22:08:34,-90.288269,45.735195,1530,7
2.7.2016,22:08:35,-90.288246,45.735099,1531,7
2.7.2016,22:08:36,-90.28823,45.734996,1531,7
2.7.2016,22:08:37,-90.288223,45.734882,1532,7
2.7.2016,22:08:38,-90.288238,45.73476,1532,7
2.7.2016,22:08:39,-90.288223,45.734649,1534,7
2.7.2016,22:08:40,-90.288223,45.734542,1533,7
2.7.2016,22:08:41,-90.288208,45.734443,1534,7
2.7.2016,22:08:42,-90.288177,45.734344,1534,7
2.7.2016,22:08:43,-90.288124,45.734249,1532,6
2.7.2016,22:08:44,-90.288093,45.734146,1531,7
2.7.2016,22:08:45,-90.288078,45.734035,1530,7
2.7.2016,22:08:46,-90.288093,45.733917,1528,7
2.7.2016,22:08:47,-90.288108,45.733787,1526,7
2.7.2016,22:08:48,-90.288131,45.733657,1524,7
2.7.2016,22:08:49,-90.288124,45.733535,1523,7
2.7.2016,22:08:50,-90.288093,45.733421,1523,7
2.7.2016,22:08:51,-90.288047,45.73331,1522,7
2.7.2016,22:08:52,-90.287979,45.733203,1521,7
2.7.2016,22:08:53,-90.287895,45.733104,1521,7
2.7.2016,22:08:54,-90.287796,45.733001,1521,7
2.7.2016,22:08:55,-90.287681,45.732891,1521,7
2.7.2016,22:08:56,-90.287567,45.732776,1522,7
2.7.2016,22:08:57,-90.287445,45.732654,1523,7
2.7.2016,22:08:58,-90.287338,45.732532,1526,7
2.7.2016,22:08:59,-90.287239,45.732421,1528,7
2.7.2016,22:09:00,-90.287147,45.73233,1531,7
2.7.2016,22:09:01,-90.287063,45.732254,1533,7
2.7.2016,22:09:02,-90.286994,45.732185,1536,7
2.7.2016,22:09:03,-90.286933,45.732124,1538,6
2.7.2016,22:09:04,-90.28688,45.732025,1541,7
2.7.2016,22:09:05,-90.286865,45.731945,1544,7
